date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,source
2025-09-19,93.58749999999999,92.89583333333333,3661.125,80.83333333333333,51.60833333333333,89.0,0.8808333333333334,0.0,1.6479166666666665,178.08333333333334,120.29166666666667,
2025-09-20,66.45416666666667,65.6875,3402.3333333333335,57.50416666666666,36.5375,51.166666666666664,0.41625,0.0,1.64375,160.75,100.70833333333333,
2025-09-21,97.425,96.53750000000001,2481.0,66.85416666666667,43.0625,68.33333333333333,0.41,0.0,2.5833333333333335,161.08333333333334,101.04166666666667,
2025-09-22,105.53750000000001,105.22916666666667,3603.7083333333335,71.29166666666667,48.03333333333333,113.79166666666667,0.7233333333333333,0.0,2.5479166666666666,186.70833333333334,127.5,
2025-09-23,99.17083333333333,98.70416666666667,2549.5416666666665,74.64166666666667,52.208333333333336,116.125,0.8229166666666666,0.0,2.1416666666666666,179.79166666666666,115.54166666666667,
2025-09-24,102.77083333333333,102.44583333333333,3528.8333333333335,85.12916666666666,55.01666666666667,108.54166666666667,0.6633333333333333,0.0,2.1895833333333337,186.70833333333334,123.0,
2025-09-25,109.37083333333334,108.53333333333335,2539.7083333333335,77.7375,49.56666666666666,122.20833333333333,1.1283333333333332,0.0,1.6520833333333333,189.54166666666666,122.625,
2025-09-26,97.09583333333335,96.63333333333333,1868.7083333333333,75.675,52.93333333333334,101.54166666666667,0.8654166666666666,0.0,2.2375000000000003,181.54166666666666,123.75,
2025-09-27,107.925,107.59166666666665,1799.9583333333333,76.875,46.20416666666667,88.5,0.8566666666666666,0.0,1.7708333333333333,180.16666666666666,125.33333333333333,
2025-09-28,77.41250000000001,75.89999999999999,2150.25,52.583333333333336,35.78333333333333,71.95833333333333,0.5391666666666667,0.0,2.1999999999999997,165.54166666666666,108.08333333333333,
2025-09-29,87.80833333333334,86.89166666666667,2666.0416666666665,69.44583333333334,48.18333333333334,71.04166666666667,0.9208333333333334,0.0,1.4041666666666668,166.16666666666666,109.04166666666667,
